Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
IRI,TimePre...TimePost,-0.975909970804598,-1.15279221010421,-0.799027731504983,0.220373414985063,-12.025890772934,4.89760107342718e-08,5.20078590178219e-07,8.8525906614756
TETK,TimePre...TimePost,6.63555523626116,6.41434468037914,6.85676579214319,0.214053165614015,111.1397316258,1.75930468508274e-05,7.84649889546902e-05,0.824975825625074
DFRD,TimePre...TimePost,2.98379192811002,1.69484734995555,4.2727365062645,0.209258018092091,6.32029332503232,0.00276315406755359,0.0062156250529992,-1.20117143590437
MSRA,TimePre...TimePost,6.24411626427801,6.02298353295021,6.46524899560581,0.201425925222765,104.620278771723,2.03168336475395e-05,8.48211416790151e-05,0.821021108860338
MPHC,TimePre...TimePost,6.04449116767246,5.82339631366218,6.26558602168275,0.194986315824155,101.29290696629,2.19421984796595e-05,8.89656411084377e-05,0.818706502077033
SRT,TimePre...TimePost,1.82693639416196,1.33413988100742,2.3197329073165,0.191682267314788,9.27656911191038,0.000146128840301205,0.000509167677924511,1.61361742082176
ADEG,TimePre...TimePost,-0.524001004174248,-0.833539649355503,-0.214462358992993,0.190321561984883,-5.93204560106917,0.0145761839579743,0.0276934611923922,-2.3254982968879
CFRA,TimePre...TimePost,2.77911972374086,2.21276667123398,3.34547277624774,0.181245529397122,13.4107150279299,0.000138588895248815,0.000493373392189158,2.0390760347917
MECC,TimePre...TimePost,-1.63725881472423,-1.74202840686179,-1.53248922258668,0.158445088017332,-35.981868801691,3.36207773490759e-10,8.33048149871548e-09,13.5432461653844
ABEM,TimePre...TimePost,-0.720780236566449,-1.13364727704004,-0.307913196092858,0.154786647150234,-4.1298001667396,0.00442399592066397,0.00967206951282417,-2.35847728439393
VANHA,TimePre...TimePost,-0.796318711248591,-0.928852535081975,-0.663784887415208,0.128607281058026,-13.3942023863313,1.07241072213603e-07,9.9644829598473e-07,8.33203084375924
MECI,TimePre...TimePost,-0.597061905658865,-0.738962384182894,-0.455161427134836,0.115767139235729,-9.264197489764,1.61297805097841e-06,8.77302696019967e-06,5.31882753495325
MEXE,TimePre...TimePost,0.697350050908057,-0.0960682137378293,1.49076831555394,0.112523697055204,2.06407377331888,0.0765342941823289,0.123674982627966,-5.51006380574691
AAC2-PRIME,TimePre...TimePost,-0.0100366103381335,-0.534595314839791,0.514522094163523,0.100671366041092,-0.0439849611802917,0.965975580240504,0.965975580240504,-7.46762443380349
SULIII,TimePre...TimePost,2.76265328966409,2.43459025573693,3.09071632359126,0.10058423986106,36.5156828779674,0.000785452386746343,0.00206065743816982,-0.287415252247143
MEXB,TimePre...TimePost,-1.90702587246774,-2.32301178094513,-1.49103996399035,0.0972724993806024,-10.9960990471895,1.85317148208243e-05,7.94725462508429e-05,3.66837262486689
VANHB,TimePre...TimePost,-1.3558538668678,-1.74578820566989,-0.965919528065704,0.0902072028439068,-8.1911832636373,7.06313602038191e-05,0.000266962598736469,2.08558433404013
ADEAI,TimePre...TimePost,-0.815711579345551,-1.06139157284244,-0.570031585848665,0.0833851327225895,-7.68960083316572,6.61507199522592e-05,0.000254338112919893,2.0406479267713
VANRA,TimePre...TimePost,-0.58801399932709,-0.697210865326315,-0.478817133327865,0.0766186348356927,-12.1822149526735,6.79571562341679e-07,4.20956828894985e-06,6.57107870457112
ADEH,TimePre...TimePost,-0.685829029082844,-0.962711477287884,-0.408946580877805,0.0763985089712697,-5.82349739820566,0.000582669130550939,0.00166583610401102,-0.214421273284104
MEXT,TimePre...TimePost,-0.462552248575778,-0.630496578304471,-0.294607918847086,0.0703089503155619,-8.02228425605108,0.00208180933060297,0.00488677348131014,-0.551910210833578
ADEK,TimePre...TimePost,-1.16514086548824,-1.41065467261714,-0.919627058359338,0.0688397666736805,-11.3030792642911,1.22864486985728e-05,5.95625665169943e-05,4.04629506116476
ADEA,TimePre...TimePost,-0.00447128806350106,-0.450130785992316,0.441188209865314,0.0646677631426502,-0.0566469986941633,0.961174785006142,0.965504401154818,-6.83147112369418
OMPD,TimePre...TimePost,-1.97134906432262,-2.05219694125226,-1.89050118739299,0.0635928591793093,-58.8344542540225,5.88193193625421e-10,1.19242801980426e-08,9.8126421186487
VANXB,TimePre...TimePost,-0.617885460239728,-0.879133904899826,-0.356637015579631,0.0626071744998934,-5.42964666544494,0.000570612994440366,0.00165255451636625,-0.448427397483595
CBLA,TimePre...TimePost,1.93839461318077,1.71780649971668,2.15898272664486,0.0625297338937212,32.5580218172263,0.000326896254891944,0.00101247034501255,0.525590031952601
DFRG,TimePre...TimePost,0.441425573349862,0.175348651862935,0.707502494836789,0.0609413201831876,4.0803931400812,0.00679365013289587,0.0144284188536741,-2.7411464846631
TCR3,TimePre...TimePost,-1.81048608331238,-1.89132212952215,-1.72965003710261,0.0584036529226977,-54.0414440569871,1.0096753451033e-09,1.73198155352336e-08,9.69669927455599
VANTC,TimePre...TimePost,1.76660246758174,1.54602420547343,1.98718072969005,0.0569879741940738,29.6738600540055,0.000407537181141809,0.00121174388526165,0.465640087205121
BMR,TimePre...TimePost,-0.305733068310793,-0.514744724421808,-0.0967214121997778,0.0536553403560381,-3.35270067895654,0.00953849256645953,0.0193371258392771,-3.50890608065571
VANYB,TimePre...TimePost,-0.612675597609379,-0.815407283753924,-0.409943911464834,0.0530843506235238,-7.03319476366009,0.000139383514385278,0.000493373392189158,1.26840166760587
BCRA,TimePre...TimePost,-0.291113630560683,-0.468587311726193,-0.113639949395174,0.0497230781085769,-3.77094670412686,0.00528327166024091,0.0114385396139196,-2.87043819990588
ARR,TimePre...TimePost,0.757994379646785,0.664056367064415,0.851932392229155,0.0489031810716292,22.0958053060822,1.8522644713337e-05,7.94725462508429e-05,3.76896009992291
VANSB,TimePre...TimePost,-1.47712715691706,-1.55794188572255,-1.39631242811157,0.0476499778653038,-44.1025987275511,3.67340949457483e-09,5.46113544860125e-08,9.34802157794391
TETJ,TimePre...TimePost,-1.45632979421857,-1.53714333619011,-1.37551625224703,0.0469790851343704,-43.4822902584749,4.01920958418284e-09,5.60177335795483e-08,9.31954345789307
VANB,TimePre...TimePost,-1.34926904122106,-1.43007673964301,-1.26846134279911,0.0435254606534411,-40.2886426880524,6.52374270415901e-09,8.55761542957329e-08,9.15594346080976
VANC,TimePre...TimePost,0.657121795621454,0.485720040444622,0.828523550798286,0.0431838653095821,10.4630811798085,0.000372764641726824,0.00112333128520381,1.02323432019709
ADEF,TimePre...TimePost,-0.468859578852353,-0.673270440663441,-0.264448717041266,0.0407457820227669,-5.57968627227497,0.00129600713327685,0.00324729877214311,-0.699813916243775
VANXA,TimePre...TimePost,-0.377809473896917,-0.423496625471384,-0.332122322322451,0.0365623655875456,-19.0405896463771,5.39916971297358e-08,5.47279475451413e-07,9.26306426766216
VANWB,TimePre...TimePost,-0.565287367654093,-0.67986786192105,-0.450706873387137,0.0364866511453942,-11.6421875554769,7.20585906195117e-06,3.57090349070025e-05,4.50917706502408
VANRC,TimePre...TimePost,0.4947904828913,0.360671533962211,0.62890943182039,0.0322073891930646,10.0858698340348,0.000442997269649725,0.00129984725173538,0.84582584268813
BCRB,TimePre...TimePost,-0.456183783404395,-0.523832005971005,-0.388535560837786,0.0294314184649745,-15.9136725665526,8.51687260452164e-07,4.86990407899571e-06,6.6420994216844
ROBA,TimePre...TimePost,0.205819409014733,-0.0159876932020926,0.427626511231559,0.0285232689102821,2.16866158638601,0.064517977202896,0.108176758768765,-5.37200933922368
VANRB,TimePre...TimePost,-0.87931650470905,-0.960103824517026,-0.798529184901074,0.0283654740147297,-26.262667946518,9.81426395404096e-08,9.51556896413536e-07,7.88219847815284
VANSC,TimePre...TimePost,0.822779132885267,0.602238700968419,1.04331956480212,0.0265416339288106,13.8227027879466,0.00249151546595598,0.00572791699905345,-0.465904698273981
VANZF,TimePre...TimePost,-0.36089125452984,-0.428352014140099,-0.293430494919581,0.0232834697270079,-12.6244392482083,4.16453495299647e-06,2.21116974885289e-05,5.07062335504806
MEFB,TimePre...TimePost,-0.379885291824611,-0.527956503845533,-0.231814079803688,0.0230501917257355,-6.21288745592229,0.000678013996623422,0.00182165206321715,-0.00273285294158665
YKKD,TimePre...TimePost,-0.117212053128383,-0.196929404846263,-0.0374947014105041,0.0227808793160219,-3.33333677694011,0.00892531271028936,0.0182600434348122,-3.5016818684848
BLAA,TimePre...TimePost,-0.671208165949086,-0.751989206169081,-0.59042712572909,0.0216522010990831,-20.0486257196426,5.38007378165879e-07,3.60069095465642e-06,6.7502843646396
TET39,TimePre...TimePost,-0.669053134826368,-0.749834118835139,-0.588272150817596,0.0215826829233352,-19.9842700088939,5.48984271113535e-07,3.60069095465642e-06,6.73534607602316
ACT,TimePre...TimePost,0.0254973377095258,-0.151090128810377,0.202084804229428,0.0214403246946558,0.505967008195611,0.653003912097422,0.715912844870153,-6.86677788346875
VANXYC,TimePre...TimePost,0.656824078432412,0.436287447783742,0.877360709081083,0.0211881701280487,11.0348453775921,0.00423307832234946,0.00934630164241514,-0.913135531899544
VGA,TimePre...TimePost,-0.642033965418942,-0.722814260005043,-0.561253670832841,0.0207110837396266,-19.1773851059594,7.11098858226773e-07,4.26976971066231e-06,6.54101221301468
TMRB,TimePre...TimePost,-0.189165703180554,-0.236701831746381,-0.141629574614728,0.0183064376998647,-9.16263152402089,1.53363812221068e-05,7.12502710943714e-05,3.47339760305724
MEXG,TimePre...TimePost,-0.468342814183438,-0.549119355221057,-0.38756627314582,0.0151080593330855,-13.9899263157819,5.08537980659631e-06,2.57736294743404e-05,4.89862728566098
ERMQ,TimePre...TimePost,-0.387052136648185,-0.467827324320247,-0.306276948976122,0.0124857400783947,-11.5618761130854,1.64420901944401e-05,7.48282880277579e-05,3.80249413085233
YKKC,TimePre...TimePost,-0.0709874877597002,-0.151349468146004,0.00937449262660325,0.011796286658294,-2.03696304793171,0.0760275622704757,0.123674982627966,-5.5845488536088
OXY,TimePre...TimePost,0.072683615254694,-0.0164507013592101,0.161817931868598,0.0100727832870841,1.90577879221768,0.0959416737010853,0.148576341912097,-5.75948350777638
ERMD,TimePre...TimePost,-0.0601154106818081,-0.142367350278529,0.0221365289149126,0.00895377846265978,-1.70657251519481,0.128981408895859,0.18950317248355,-6.04312050803964
ADER,TimePre...TimePost,-0.209012491526678,-0.289785613690391,-0.128239369362966,0.00674243957142101,-6.24370233448522,0.000620157458426358,0.00175057105353263,0.074990090317514
