Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
TETY,Group_labelFarm1_Post.Group_labelFarm2_Post,0.908092503316623,0.543528619660743,1.2726563869725,0.410015978432371,2.51814700733642,0.0274487310131744,0.0566765464438694,-5.04498809110548
LNUF,Group_labelFarm1_Post.Group_labelFarm2_Post,1.7843235521204,1.61927616975382,1.94937093448698,0.397260619564018,8.7237092593265,1.48058939530947e-05,6.47394970890218e-05,3.26507357022582
ERM,Group_labelFarm1_Post.Group_labelFarm2_Post,0.961324221613214,0.10522727274133,1.8174211704851,0.378040592216667,1.99828630892808,0.0735627799862601,0.141210288465447,-5.713371787814
VANWA,Group_labelFarm1_Post.Group_labelFarm2_Post,1.41410514166563,1.14536010513306,1.6828501781982,0.364930359139517,8.97051662514525,2.09039474746978e-06,1.13697080167259e-05,5.011789898069
MGRA,Group_labelFarm1_Post.Group_labelFarm2_Post,1.39072445430989,-0.037385103102644,2.81883401172243,0.358896633370295,10.206619763856,5.78592876246922e-07,3.48719490278551e-06,6.37030625864827
NPMA,Group_labelFarm1_Post.Group_labelFarm2_Post,2.68483235538909,2.33807406143116,3.03159064934702,0.350731225836308,9.55887726430898,2.61987016122049e-05,9.90222111783339e-05,2.97883352246423
CML,Group_labelFarm1_Post.Group_labelFarm2_Post,3.41554097045655,1.87732463554594,4.95375730536716,0.320912575609242,173.536043082901,1.65145416663885e-12,2.17668600252135e-10,11.3256257876095
CLBA,Group_labelFarm1_Post.Group_labelFarm2_Post,0.585633522910815,-0.0710123202445562,1.24227936606619,0.310095125891929,2.48253809366746,0.0352931421617601,0.0715488245642954,-4.96671864218688
BLAZ,Group_labelFarm1_Post.Group_labelFarm2_Post,1.14153065770931,0.417892290751036,1.86516902466758,0.294588556828209,6.20222833146019,6.55579108900209e-05,0.000210443740251747,1.36294625007825
FOSA,Group_labelFarm1_Post.Group_labelFarm2_Post,0.279967340502116,0.169462426738253,0.39047225426598,0.266992686944994,0.966243196391147,0.355617251513416,0.56644747919637,-7.16334287329757
SPD,Group_labelFarm1_Post.Group_labelFarm2_Post,3.01142950018107,1.91287492824369,4.10998407211844,0.265422552411307,153.952956490989,3.42986195987386e-12,2.54953072350623e-10,11.2899058932926
ADEB,Group_labelFarm1_Post.Group_labelFarm2_Post,1.59078960640506,1.54357050887798,1.63800870393214,0.261602621816872,11.4780076105624,1.78376373572887e-05,7.23235114668251e-05,3.59563510595543
ARLR,Group_labelFarm1_Post.Group_labelFarm2_Post,0.959559610955677,0.0713310030661145,1.84778821884524,0.247628286698239,8.65305378853983,2.97337711217368e-06,1.54200720003426e-05,4.6386346224731
CEOA,Group_labelFarm1_Post.Group_labelFarm2_Post,1.05650092747042,0.983613900147416,1.12938795479343,0.238564759638512,13.7626897513329,7.53459031705077e-08,6.00076300250829e-07,8.65658074048502
